timestamp,original_question,relevant_info
2025-11-03T17:17:27.633803,"How many more letters are in the first name of the eighth Director of Special Forces (United Kingdom) than the runner who won Silver in the 1985 UK Athletics Championship 10,000 meters event? Give the answer in morse code.","[""The ground truth answer is \""....-\"" which represents the number 4 in Morse code. The predicted answer correctly identifies that the information needed to answer the question is not present in the provided text, and therefore it cannot determine the answer. However, the prompt asks if the ground truth answer is present in the predicted answer, not if the predicted answer correctly answers the question. Since the Morse code \""....-\"" is not mentioned in the predicted answer, the ground truth answer is not present.""]"
2025-11-03T17:17:32.393851,,"[""The banana split was invented there by David Strickler in 1904. Latrobe was the birthplace and childhood home of children's television personality Fred Rogers and former professional golfer Arnold Palmer.""]"
2025-11-03T17:17:35.369975,What popular ice cream dessert shares its birthplace with Fred Rogers?,"["" The popular ice cream dessert that shares its birthplace with Fred Rogers is the banana split.""]"
2025-11-03T17:17:41.028327,,"[""The author of Being and Time is Martin Heidegger. The winner of the Nobel Prize for Literature in 1964 was Jean-Paul Sartre. The first person to break the 4-minute mile was Roger Bannister. Therefore, if Martin Heidegger were to adopt the last name of Jean-Paul Sartre and the middle name of Roger Bannister, his full name would be Martin Roger Sartre.""]"
2025-11-03T17:17:44.610760,"If the author of the philosophical magnum opus Being and Time were to adopt the last name of the winner of the Nobel Prize for literature in 1964 and the middle name of the person to first break the 4-minute mile as the middle name, what would the full name be?",[]
2025-11-03T17:17:50.640103,,[]
2025-11-03T17:17:54.216432,What is the percentage increase of total deaths of Japanese during World War One versus World War Two? Use the largest number count found to calculate as these numbers are often ranges.,[]
2025-11-03T17:17:59.091462,,"[""Neil Christie Newbon was born on 14 August 1977. Baldur's Gate 3 was released in 2023. Neil Newbon won the Game Award for Best Performance for his role as Astarion in Baldur's Gate 3. He will be 58 years old on August 15, 2035.""]"
2025-11-03T17:18:02.420786,"Baldur's Gate 3 was released in 2023 and the game and its staff have received countless awards. How old will Astarion's voice actor be on August 15, 2035?",[]
2025-11-03T17:18:07.841031,,[]
2025-11-03T17:18:11.151113,How old would Olivia Newton-John have been at the release of Grease 2 in the United States?,[]
2025-11-03T17:18:16.540888,,"[""Headquarters: 901 Cherry Avenue San Bruno, California, United States. YouTube was founded on February 14, 2005. The Vancouver Cherry Blossom Festival was founded in 2005.""]"
2025-11-03T17:18:19.817642,"As of 2024, what is the street address of the headquarters of the American online video sharing platform that was launched in the same year as the founding of the Vancouver Cherry Blossom festival?",[]
2025-11-03T17:18:26.239862,,"[""Johnell Davis was the 2023\u201324 co-winner of the American Conference Men's Basketball Player of the Year award. The 2022-23 FAU Owls, led by May, had their most successful season in program history, going 31-3 en-route to winning that season\u2019s Conference USA Championship for both the regular season and the conference tournament. During that season, FAU was ranked in the Associated Press Top 25 for the first time in school history, as they at one point won 20 consecutive games. In March of 2023, the Owls made the NCAA Tournament for only the second time in program history and remarkably, made it to the Final Four in Houston after defeating the Kansas State Wildcats 79-76 in the Elite Eight at Madison Square Garden. The Owls then narrowly lost to the San Diego State Aztecs in that Final Four, 72-71, as San Diego State\u2019s Lamont Butler hit a buzzer-beating jumpshot to help the Aztecs advance to the 2023 NCAA Tournament National Championship Game. The 2022-23 FAU Owls finished the season 35-4, the most wins of any program in Men\u2019s Division I College Basketball that season. Despite making the Final Four and rumors of players transferring the following season, FAU ran it back with their squad for the 2023-24 season. The team finished 25-9, making their second-straight March Madness appearance. However, FAU lost in the first round of the 2024 NCAA Tournament to the Northwestern Wildcats, 77-65, in overtime at the Barclays Center. Johnell Davis (born May 23, 2001) is an American basketball player. He played college basketball for the Florida Atlantic Owls and the Arkansas Razorbacks. Johnell Davis was the 2023\u201324 co-winner of the American Conference Men's Basketball Player of the Year award.""]"
2025-11-03T17:18:29.224646,"Coached in the 2023/24 season by Dusty May, this college basketball player was the 2023/24 co-winner of the AAC Player of the Year Award. Who is that player?","[""Johnell Davis""]"
2025-11-03T17:18:33.826440,,"[""G3Herm Gilliam6 ft 3 in (1.91 m)190 lb (86 kg)1946-04-05Purdue.""]"
2025-11-03T17:18:36.998424,Who was number 3 on the 1976-77 NBA World Champions team?,[]
2025-11-03T17:18:42.461191,,"[""The International Cricket Council (ICC), which has its headquarters in Dubai, is the global governing body of cricket. It was founded as the Imperial Cricket Conference in 1909 by representatives from England, Australia and South Africa, renamed the International Cricket Conference in 1965 and took up its current name in 1989. The ICC in 2017 has 105 member nations, twelve of which hold full membership and can play Test cricket. Henry John Simonds (23 March 1828 \u2013 25 January 1896) was an English first-class cricketer and barrister.""]"
2025-11-03T17:18:46.211877,"As of August 3rd 2024, how many countries are full members of the council that oversees the sport that Henry Simonds plays?",[]
2025-11-03T17:18:59.148909,,[]
2025-11-03T17:19:02.502135,How many pages do the first edition harry potter series books have combined?,[]
2025-11-03T17:19:09.140516,,"[""Bobby Schayer was a member of Bad Religion from 1991 to 2001. Schayer is from Encino, a suburb in the San Fernando Valley. He started drumming in 1976 at the age of 10, but it was not until 1980 that he became a student of original Circle Jerks drummer Lucky Lehrer. Schayer has cited Tommy Ramone, Paul Cook, Clem Burke, Mick Tucker, Bun E. Carlos, Charlie Watts, and Keith Moon as some of his earliest drumming influences. He officially joined Bad Religion on April 1, 1991, after previous drummer, Pete Finestone, left the band after their fifth LP, Against the Grain. He was present on their sixth LP, Generator, in 1992. He also played drums on Recipe For Hate (1993), Stranger Than Fiction (1994), The Gray Race (1996), Tested (1997), No Substance (1998), and The New America in 2000. In 2001, he suffered an injury to his shoulder, and deciding to venture in a new direction, left Bad Religion. Schayer was replaced by Brooks Wackerman, formerly of Infectious Grooves and Suicidal Tendencies. For over ten years from 2001 to 2011, Schayer was the drum tech for Sam Fogarino of the band Interpol. Schayer currently lives in Los Angeles, CA.""]"
2025-11-03T17:19:13.121229,"I was one of Bad Religion's drummers between 1990 and 2023. I am from California, but not Los Angeles. Who am I?",[]
2025-11-03T17:19:17.705812,,[]
2025-11-03T17:19:21.068547,What was the pseudonym of one of the co-founders of the Eagle Awards that won Favourite Specialist Comics Publication/Trade Publication 1977 and 1978?,[]
2025-11-03T17:19:37.563394,,"[""Hans Zimmer won a Grammy Award for The Lion King (1994). He worked with Michael Bay on The Rock (1996)."", ""Transformers: Revenge of the Fallen(2009) Music by: Steve Jablonsky. Producers: Lorenzo di Bonaventura, Tom DeSanto, Don Murphy, Ian Bryce. The score to Revenge of the Fallen was composed and produced by Steve Jablonsky, who reunited with director Michael Bay to record his score with a 71-piece ensemble of the Hollywood Studio Symphony at the Sony Scoring Stage. Jablonsky and his score producer Hans Zimmer composed various interpretations of a song by Linkin Park called \""New Divide\"" for the score.""]"
2025-11-03T17:19:41.006413,I am thinking of a movie where Hans Zimmer won a Grammy Award for his work. He won the Grammy award the same year that he did his first musical score for film director Michael Bay. Can you please tell me the name of that movie?,[]
2025-11-03T17:19:47.798178,,"[""The Early Dynastic Period of Egypt lasted from c. 3150 BC to 2686 BC. The United States declared independence in 1776 AD. The number of years in the Early Dynastic Period is 3150 - 2686 = 464 years. The number of years since the United States declared independence is 2024 - 1776 = 248 years. The ratio is 464 / 248 \u2248 1.87. Rounded to the nearest whole number, the ratio is 2.""]"
2025-11-03T17:19:51.457497,"As of July 4th, 2024, what is the ratio of the number of years in the Early Dynastic Period of Egypt to the number of years since the United States declared independence? Round your answer to the nearest whole number.",[]
2025-11-03T17:19:57.507081,,"[""Michigan was admitted as the 26th state on January 26, 1837; George IV reigned from 1820 to 1830; William IV reigned from 1830 to 1837. Therefore, William IV was the British monarch when Michigan was admitted as a state. George IVGeorge Augustus Frederick | | | 12 August 1762St James's Palace | Caroline of Brunswick\u200b\u200b(m.1795; died1821)\u200b | 26 June 1830Windsor Castle | 29 January 1820 | 19 July 1821 | 26 June 1830 William IVWilliam Henry | | | | 21 August 1765Buckingham House | Adelaide of Saxe-Meiningen\u200b\u200b(m.1818\u2060\u2013\u20601837)\u200b | 20 June 1837Windsor Castle | 26 June 1830 | 8 September 1831 | 20 June 1837""]"
2025-11-03T17:20:00.613284,Who was the British monarch when Michigan was admitted as a state in the United States of America?,"[""William IV was the British monarch when Michigan was admitted as a state in the United States of America. King William IV.""]"
2025-11-03T17:20:21.155045,,"[""Alan Fernando Rubio Fierros: He received wildcards for the qualifying competition at the 2024 Los Cabos Open and also for the 2024 Abierto Mexicano Telcel in Acapulco.""]"
2025-11-03T17:20:24.183645,"Of the participants in the first round of the 2024 Yucatán Open (Doubles), which Mexican player had received two wild cards during their career prior to August 4, 2024?",[]
2025-11-03T17:20:31.813835,,[]
2025-11-03T17:20:35.595692,Which Kiwi author died the same year as the first British Prime Minister to be elected after the end of World War 1?,[]
2025-11-03T17:20:44.751262,,"[""The Navy and Marine Memorial, is a monument honoring sailors of the United States Navy, Coast Guard, the United States Merchant Marine, the NOAA Commissioned Officer Corps and others who died at sea during World War I and other times. It is located in the George Washington Memorial Parkway in Lady Bird Johnson Park on Columbia Island in Washington, D.C. A dedication ceremony was held on May 30, 1935. Congress passed H.R. 3234 in 1939 which authorized $100,000 which included $5,000 for unpaid architect fees, $44,384 in unpaid sculptor fees to del Piatta, and the remainder for NPS to construct a finished base for the monument. The authorization required worked to be completed within a year. During a Deficiency Hearing to consider appropriation of the $100,000 NPS Assistant Director Arthur E. Demaray was not able to provide a great degree of detail on the need for the appropriation in response to questions about previous expenditures. His testimony ended with the conclusion that if Congress did not appropriate funds that \""we would not have this very difficult job thrust upon us.\"" Although both the House and Senate passed legislation to fund completion of the monument, Congress failed to appropriate the funding. During a 1940 Senate hearing, the monument was described as being overgrown and obscured from the Mount Vernon Memorial Highway. The nearest parking was hundreds of yards away at the Washington-Hoover airport and the lack of a sidewalk and the 55 mph speeds of the highway made the monument inaccessible for pedestrians. The Senate again passed a bill to dedicate $100,000 in funding for NPS to complete the memorial. Congress again failed to appropriate the funding, however and took up the issue in the appropriations for 1941. Work began anew the following September, and was completed by the end of 1939. Del Piatta died before it could be completed. Congress did not appropriate funding to implement the original vision of sea-green granite steps surrounding the monument. The rough concrete base was instead finished with flagstone by the Civilian Conservation Corps under the Works Progress Administration who also installed landscaping, a parking lot and walking paths. Work was somewhat delayed by a shortage of labor caused by America's entry into World War II. The CCC installed tile drains around the walkway. Yews were chosen for planting around the monument because their blue-green foliage would somewhat compensate for the originally planned granite steps designed to evoke waves. The flower beds were not installed at this time and were added at some later point. Today the monument is landscaped with red tulips in the spring and red cannas in the fall. World War II began on September 1, 1939. The United States has eight federal uniformed services that commission officers as defined by Title 10 and subsequently structured and organized by Titles 10, 14, 32, 33, and 42 of the U.S. Code. Uniformed services The uniformed services are: U.S. ArmyU.S. Marine CorpsU.S. NavyU.S. Air ForceU.S. Space ForceU.S. Coast GuardU.S. PHS Commissioned CorpsNOAA Commissioned Officer Corps.""]"
2025-11-03T17:20:48.646293,"What war memorial was constructed and completed at the same time as the beginning of WWII, located on an island in the Potomac River in the US capital, and honors four of the eight federal uniformed services of the US that lost their lives at sea during the war and other previous conflicts?","[""The predicted answer identifies the \""Navy and Marine Memorial\"" and provides justification that aligns with the ground truth answer of \""Navy-Merchant Marine Memorial.\"" The key elements of the question are addressed, and the memorial named in the predicted answer honors the Navy, Coast Guard, and Merchant Marine, which are federal uniformed services that lost lives at sea. The timing and location also match.""]"
2025-11-03T17:20:55.250969,,"[""The national park includes the three larger islands Komodo, Padar and Rinca, and 26 smaller ones, with a total area of 1,733 km2 (603 km2 of it land). The national park was founded in 1980 to protect the Komodo dragon, the world's largest lizard. Komodo National Park contains five islands that inhabit Komodo dragons populations which hold the most desirable resources for the protected species. Two of the large islands, Komodo and Rinca, hold two of the largest populations on the island with three smaller ones being Padar, Gili Motang, and Nusa Kode."", ""Indonesia is home to ten UNESCO World Heritage Sites, including Komodo National Park and the Cosmological Axis of Yogyakarta.""]"
2025-11-03T17:20:58.859162,"As of 2024, which islands in the Indonesian archipelago are home to the UNESCO World Heritage Site for the largest species of extant lizard?",[]
2025-11-03T17:21:04.858545,,"[""Sailor Moon: Original run: December 28, 1991\u2013February 3, 1997\nYES#Wedding Peach: Original run: 1994\u20131996\nYES#Tokyo Mew Mew: Original run: September 2000\u2013February 2003""]"
2025-11-03T17:21:07.970199,"Which of these series was published earliest? Wedding Peach, Tokyo Mew Mew, Sailor Moon","[""The predicted answer explicitly states that \""Sailor Moon was published earliest.\"" This directly matches the ground truth answer which is \""Sailor Moon\"".""]"
2025-11-03T17:21:14.861822,,"[""Jos\u00e9 de Sousa SaramagoGColSEGColCa Saramago in January 2008 Born | Jos\u00e9 de Sousa Saramago(1922-11-16)16 November 1922Azinhaga,Santar\u00e9m,Portugal Died | 18 June 2010(2010-06-18)(aged 87)T\u00edas,Canary Islands, Spain Occupation | Writer Nationality | Portuguese Period | 1947\u20132010 Notable works | Baltasar and Blimunda(1982)The Year of the Death of Ricardo Reis(1984)The Gospel According to Jesus Christ(1991)Blindness(1995)All the Names(1997)The Double(2002)Death with Interruptions(2005)Cain(2009) Notable awards | Cam\u00f5es Prize(1995)Nobel Prize in Literature(1998) Spouses | Ilda Reis\u200b\u200b(m.1944;div.1970)\u200bPilar del R\u00edo\u200b(m.1988)\u200b Partner | Isabel da N\u00f3brega(1968\u20131986) Children | Violante Saramago Signature Website www.josesaramago.org Jos\u00e9 de Sousa SaramagoGColSE GColCa (European Portuguese: ; 16 November 1922 \u2013 18 June 2010) was a Portuguese writer. He was the recipient of the 1998 Nobel Prize in Literature for his \""parables sustained by imagination, compassion and irony continually enables us once again to apprehend an elusory reality.\"" His works, some of which can be seen as allegories, commonly present subversive perspectives on historic events, emphasizing the theopoetic human factor. Saramago published his first novel, Land of Sin, in 1947. It remained his only published literary work until a poetry book, Possible Poems, was published in 1966. It was followed by another book of poems, Probably Joy, in 1970, three collections of newspaper articles in 1971, 1973 and 1974 respectively, and the long poem The Year of 1993 in 1975. A collection of political writing was published in 1976 under the title Notes. After his dismissal from Di\u00e1rio de Not\u00edcias in 1975, Saramago embraced his writing more seriously and in following years he published a series of important works including Manual de Pintura e Caligrafia (1977), Objecto Quase (1978), Levantado do Ch\u00e3o (1980) and Viagem a Portugal (1981). Saramago did not achieve widespread recognition and acclaim until he was sixty, with the publication of his fourth novel, Memorial do Convento (1982). He was awarded the Nobel Prize in Literature in 1998. The list of works includes: Title | Year | English title | Year | ISBN Title | Year | English title | Year | ISBN Terra do Pecado | 1947 | Land of Sin | | ISBN972-21-1145-0 Os Poemas Poss\u00edveis | 1966 | Possible Poems | | Provavelmente Alegria | 1970 | Probably Joy | | Deste Mundo e do Outro | 1971 | This World and the Other | | A Bagagem do Viajante | 1973 | The Traveller's Baggage | | O Embargo | 1973 | The Embargo | | As Opini\u00f5es que o DL teve | 1974 | Opinions That DL Had | | O Ano de 1993 | 1975 | The Year of 1993 | | Os Apontamentos | 1976 | The Notes | | Manual de Pintura e Caligrafia | 1977 | Manual of Painting and Calligraphy | 1993 | ISBN1-85754-043-3 Objecto Quase | 1978 | The Lives of Things | 2012 | ISBN9781781680865 A Noite (Teatro) | 1979 | The Night | | Levantado do Ch\u00e3o | 1980 | Raised from the Ground | 2012 | ISBN9780099531777 Que Farei""]"
2025-11-03T17:21:18.099228,How many published literary works had 1998's Nobel Prize in Literatures' recipient have at the time they received the award? Only count publications in the author's native language.,[]
2025-11-03T17:21:26.354259,,[]
2025-11-03T17:21:29.748964,What is the name of the high school and hometown of the Olympic Gold Medalist winner who won 4-3 against Hassan Yazdani at the Japan Olympics in 2020?,[]
2025-11-03T17:21:39.201110,,"[""Franklin D. Roosevelt Franklin D. Roosevelt | 32nd President of the United States | Vice President | Preceded by | Succeeded by | 44th Governor of New York | Lieutenant | Preceded by | Succeeded by | Assistant Secretary of the Navy | President | Preceded by | Succeeded by | Member of the New York State Senate from the 26th district | Preceded by | Succeeded by | Personal details | Born | Died | Resting place | Political party | Spouse | Children | Parents | Relatives | Education | Signature Franklin D. Roosevelt Official campaign portrait, 1944 32nd President of the United States In office March 4, 1933 \u2013 April 12, 1945 Vice President | John Nance Garner(1933\u20131941)Henry A. Wallace(1941\u20131945)Harry S. Truman(Jan\u2013Apr 1945) Preceded by | Herbert Hoover Succeeded by | Harry S. Truman 44th Governor of New York In office January 1, 1929 \u2013 December 31, 1932 Lieutenant | Herbert H. Lehman Preceded by | Al Smith Succeeded by | Herbert H. Lehman Assistant Secretary of the Navy In office March 17, 1913 \u2013 August 26, 1920 President | Woodrow Wilson Preceded by | Beekman Winthrop Succeeded by | Gordon Woodbury Member of the New York State Senate from the 26th district In office January 1, 1911 \u2013 March 17, 1913 Preceded by | John F. Schlosser Succeeded by | James E. Towner Personal details | Born | Franklin Delano Roosevelt(1882-01-30)January 30, 1882Hyde Park, New York, U.S. Died | April 12, 1945(1945-04-12)(aged 63)Warm Springs, Georgia, U.S. Resting place | Springwood Estate Political party | Democratic Spouse | Eleanor Roosevelt\u200b(m.1905)\u200b Children | 6, includingAnna,James,Elliott,Franklin Jr., andJohn Parents | James Roosevelt ISara Delano Relatives | Roosevelt familyDelano family Education | Harvard University(AB) Signature | Roosevelt's voiceOn theattack on Pearl Harboranddeclaring war on JapanRecorded December 8, 1941 This article is part ofa series aboutFranklin D. Roosevelt This article is part ofa series aboutFranklin D. Roosevelt | | This article is part ofa series aboutFranklin D. Roosevelt | This article is part ofa series aboutFranklin D. Roosevelt PersonalFamiliesDelanoRooseveltParalysisSunshine Special44th Governor of New YorkElections19281930Governorship32nd President of the United StatesPresidency1933\u201319411941\u20131945timelineTransitionattempted assassinationInaugurationsfirstsecondthirdfourthTenureFirst 100 daysNew DealGlass-Steagall ActWPASocial SecuritySECFireside chatsSupreme Court PackingNational Recovery Act1937 recessionMarch of DimesWorld War IIAttack on Pearl HarborDay of Infamy speechAtlantic CharterJapanese Americans internmentTehran ConferenceDeclaration by United NationsD-DaySecond Bill of RightsG.I. BillYalta ConferencePoliciesCannabisForeignGood NeighborAppointmentsJudiciaryStone WileySupreme Court candidatesPresidential campaigns1932primariesconventionelection1936primariesconventionelection1940primariesconventionelection1944primariesconventionelectionLegacyCriticismNew Deal criticsCivil rights recordFranksgivingPresidential LibraryMemorialCultural depictions vte | This article is part ofa series aboutFranklin D. Roosevelt Franklin Delano Roosevelt (January 30, 1882 \u2013 April 12, 1945), also known as FDR, was the 32nd president of the United States, serving from 1933 until his death in 1945. A member of the Democratic Party, he is the longest-serving U.S. president, as well as the only one to have served more than two terms. His first two terms were centered on combating the Great Depression, while his third and fourth saw him shift his focus to America's involvement in World War II. Born into the prominent Delano and Roosevelt families in Hyde Park, New York, Roosevelt graduated from Harvard University with a Bachelor of Arts. He was elected to the New York State Senate from 19""]"
2025-11-03T17:21:42.414343,"Sworn in for his second term, who was US President during the only year in history to feature Triple Crown winners in both horse racing AND baseball (War Admiral and St. Louis Cardinals' left fielder Joe Medwick, respectively), as of August 3, 2024?","[""Franklin D. Roosevelt (1937)""]"
2025-11-03T17:21:47.986652,,"[""Anton Grylewicz was born on January 8, 1885. The second SpongeBob movie, The SpongeBob Movie: Sponge Out of Water, was released on February 6, 2015. 2015 - 1885 = 130 years.""]"
2025-11-03T17:21:51.140382,"How many years after Anton Grylewicz's date of birth was the second SpongeBob Squarepants movie released? Round down to the nearest year (e.g. January 1999 to December 2000 = 1 year, despite being closer to 2).",[]
2025-11-03T17:22:03.673238,,"[""FGM-148 Javelin: In service: 1996\u2013present.\nYES#9K38 Igla: Igla-1 entered service in 1981, the Igla in 1983, and the Igla-S in 2004.\nYES#FIM-92 Stinger: It entered service in 1981.\n\nComparing the service entry dates:\n- FGM-148 Javelin: 1996\n- 9K38 Igla: 1981 (Igla-1), 1983 (Igla), 2004 (Igla-S)\n- FIM-92 Stinger: 1981\n\nThe FGM-148 Javelin entered service last, in 1996.""]"
2025-11-03T17:22:07.021740,"Out of the following man-portable launchers, which entered service with their respective military last?  A) FGM-148 Javelin B) 9K38 Igla C) FIM-92 Stinger.",[]
2025-11-03T17:22:12.543575,,"[""Edith! Edith! Edith! Edith! is a historical fiction podcast written and created by Gonzalo Cordova and Travis Helwig, produced by QCode and Crooked Media starring Rosamund Pike about Edith Wilson. ... Rosamund Pike stars as Edith Wilson in the podcast. ... Edith Wilson (n\u00e9e Bolling, formerly Galt; October 15, 1872 \u2013 December 28, 1961) was First Lady of the United States from 1915 to 1921 as the second wife of President Woodrow Wilson. ... Edith was the seventh of eleven children, two of whom died in infancy.The podcast takes place soon after the Treaty of Versailles and the Spanish flu when Woodrow Wilson fell ill while working to establish the League of Nations. The podcast follows Edith Wilson who took over much of her husband's responsibilities while he was struggling with his health. The story is based on historical events, but the show is a dramatization of the events and does not aim for historical accuracy which is evident by the subtitle\u2014\""The Untold True-ish Story of America's Secret First Female President\"".The character Edith Wilson has ten siblings (seven surviving siblings, and two who died in infancy).""]"
2025-11-03T17:22:15.872035,"As of August 4, 2024, Rosamund Pike voices a character in a podcast about the so-called ""First Female President."" How many siblings does the character have?",[]
2025-11-03T17:22:20.752889,,"[""To begin the pour, the server holds the glass at a 45\u00b0 angle below the tap and fills the glass 3/4 full. The nose is raised to a nominal 5\u00b0\u201315\u00b0 nose up pitch attitude to increase lift from the wings and effect liftoff.""]"
2025-11-03T17:22:24.191977,"Which angle is greater: the recommended angle a glass should be tilted when pouring a pint of Guinness, or the angle the nose of a light aircraft is tilted to effect liftoff?","[""The recommended angle a glass should be tilted when pouring a pint of Guinness is 45\u00b0.""]"
2025-11-03T17:22:31.151173,,"[""The Eagles won Super Bowl LII in 2017, which was the first Super Bowl after Donald Trump was elected President in 2016. Donald Trump's term began in January 2017, directly after Barack Obama's term. The Super Bowl LIX win in 2024 was in the term directly after Trump's.""]"
2025-11-03T17:22:34.191230,Which NFL team won the second Super Bowl after Donald Trump was elected to be President during the term directly after Obama?,"[""The Eagles won the second Super Bowl after Donald Trump was elected President. The Philadelphia Eagles won the second Super Bowl during Trump's term in 2018.""]"
