timestamp,original_question,relevant_info
2025-11-09T03:43:45.224507,"When the San Francisco 49ers and San Diego Chargers met in Super Bowl XXIX, what was the #1 film at the box office in the U.S.?","[""The San Francisco 49ers and San Diego Chargers met in Super Bowl XXIX on January 29, 1995. At that time, the #1 film at the U.S. box office was \""Dumb and Dumber,\"" which was top-grossing during the weekend ending January 8, 1995.""]"
2025-11-09T03:43:56.674048,What was the difference in original sale price between Tom Thomson’s “Northern River” and “Northern Lake”,"[""Thomson first exhibited with the OSA in March 1913, selling his painting \""Northern Lake\"" (1912\u201313) to the Ontario Government for $250 (equivalent to CAD$6,500 in 2023). However, no sale price for \""Northern River\"" is mentioned in the provided context.""]"
2025-11-09T03:44:14.741033,What NBA team was founded three years before the Apollo 11 crew landed on the moon?,"[""The National Basketball Association (NBA) was created on August 3, 1949, with the merger of the Basketball Association of America (BAA) and the National Basketball League (NBL). Apollo 11 landed on the Moon on July 20, 1969. Therefore, the NBA was founded three years before the Apollo 11 crew landed on the moon."", ""The NBA originated in 1946 with 11 teams, and through a sequence of team expansions, reductions and relocations consists of 30 teams. The Apollo 11 crew landed on the moon on July 20, 1969, which means that 1946 was three years before 1969.""]"
2025-11-09T03:44:37.085285,How many more career home runs did the MLB player who had the highest slugging percentage in 1954 have than the player who was the the first African American to play in Major League Baseball?,"[""In 1954, Willie Mays won the NL Most Valuable Player Award and led the league with a slugging percentage of .648. He finished his career with 660 home runs. The first African American to play in Major League Baseball was Jackie Robinson, who had 137 home runs in his career. Therefore, Mays had 523 more career home runs than Robinson."", ""In 1954, the MLB player with the highest slugging percentage was Mickey Mantle, who had 15 home runs that season. Jackie Robinson, the first African American to play in Major League Baseball, had a career total of 141 home runs. Therefore, Mantle had 15 - 141 = -126 home runs compared to Robinson. Thus, Robinson had 126 more career home runs than Mantle."", ""The player with the highest slugging percentage in 1954 was Willie Mays. The first African American to play in Major League Baseball was Jackie Robinson. Willie Mays had a total of 660 career home runs, while Jackie Robinson had a total of 137 career home runs. Therefore, Willie Mays had 523 more career home runs than Jackie Robinson.""]"
2025-11-09T03:44:54.430416,What are the coordinates for the beach outside the UK that shares its name to a Welsh town that is home to the Great Orme?,[]
2025-11-09T03:45:06.660433,"I'm thinking of the Weird Al Yankovic parody of American Pie, what Weird Al album did it first appear on?","[""\""The Saga Begins\"" was released as a single from the 1999 album Running with Scissors.""]"
2025-11-09T03:45:29.550947,What year was the band leader of the group who originally performed the song sampled in Kayne West's song Power born?,"[""The song \""Power\"" features a sample of \""21st Century Schizoid Man\"" by King Crimson, whose band leader Robert Fripp was born in 1946.""]"
2025-11-09T03:45:40.504061,Frank Jevons was the 9th Master of Hatfield College. His death came how many years after the death of his predecessor in the same role?,"[""Frank Byron Jevons (1858\u201329 February 1936) was the 9th Master of Hatfield College, serving from 1897 until 1922. His predecessor, The Right Revd Archibald Robertson, passed away before Jevons took office as Master.""]"
2025-11-09T03:45:54.523336,"Renowned Abstract Expressionist painter Clyfford Still graduated from college in 1933. As of August 1, 2024, what other alumnus from that university was nominated for a Pulitzer Prize?","[""Don Magnuson attended Spokane University, from which Clyfford Still graduated in 1933. Don Magnuson was nominated for a Pulitzer Prize in Local Reporting in 1949.""]"
2025-11-09T03:46:10.867656,"What is the the sum of the ages of the men who were executed by firing squad in Kilmainham Gaol, on the 12th of May, during the same year as the Battle of the Somme, when the died?","[""Se\u00e1n Mac Diarmada was executed at age 33 and James Connolly was also executed; however, the specific age of James Connolly is not stated in the provided text. Both were executed on 12 May 1916, the same year as the Battle of the Somme, which took place from July to November 1916."", ""James Connolly was executed by firing squad on 12 May 1916 at the age of 47. The Battle of the Somme occurred earlier in 1916, beginning on 1 July and lasting until 18 November.""]"
2025-11-09T03:46:28.310951,"When the maker of the third-party console title ""ActRaiser"", merged with the makers of the console title ""Chrono Trigger"", what percentage of the company did the makers of ""ActRaiser"" make up?",[]
2025-11-09T03:46:49.101608,"How many years apart were the start of the Haitian and French revolutions , how many years longer did the Haitian Revolution last than the French Revolution, and how old were their respective leaders when each revolution began?","[""The Haitian Revolution began on 21 August 1791, while the French Revolution began in 1789, making them two years apart. The Haitian Revolution lasted until 1 January 1804, totaling approximately 12 years and 4 months, whereas the French Revolution is generally considered to have lasted until 1799, making it about 10 years long. Thus, the Haitian Revolution lasted about 2 years and 4 months longer than the French Revolution. Toussaint Louverture, a prominent leader of the Haitian Revolution, was born in 1743, making him around 48 years old when the Haitian Revolution began. The text does not provide the specific age of leaders of the French Revolution at that time.""]"
2025-11-09T03:47:14.973915,Are mulberries more related to raspberries or cannabis?,"[""Mulberries (from the genus Morus) and raspberries (from the genus Rubus) both belong to the family Rosaceae, which makes them more closely related. Cannabis, on the other hand, belongs to the family Cannabaceae, which is distinct from Rosaceae. Thus, mulberries are more related to raspberries than to cannabis."", ""Mulberries belong to the family Moraceae, which is not directly related to the Rosaceae family that includes raspberries. However, in terms of economic importance and cultivation, the rose family (which encompasses raspberries) is significant, and mulberries are found in the broader context of flowering plants, including both groups. Cannabaceae (the family containing cannabis) is also part of the larger angiosperm group but is not closely related to either mulberries or raspberries. Given this context, mulberries are biologically more closely associated with raspberries within the flower plant family context rather than with cannabis."", ""Mulberries belong to the Moraceae family, which is part of the order Rosales. Raspberries, on the other hand, belong to the Rose family (Rosaceae), also within Rosales. Both mulberries and raspberries fall under the order Rosales, but cannabis is also part of this order, specifically in the Cannabaceae family. Therefore, while mulberries and raspberries are more closely related within the context of their families, they all share a common order, Rosales. Thus, the relationship should be viewed across this broader classification, with mulberries and raspberries being more related to each other than cannabis in terms of family.""]"
2025-11-09T03:47:29.040774,"There is a speech-sound disorder, not caused by a structural abnormality, for which one symptom is rearranging sounds of a word. The term for the disorder was first defined in 1908 by a German neuroscientist with the first name Hugo. Why was the Nobel Peace Prize given to an American the same year Hugo died?","[""The term \""apraxia\"" was first defined by Hugo Karl Liepmann in 1908 as the \""inability to perform voluntary acts despite preserved muscle strength.\"" Hugo Liepmann died in 1925. The Nobel Peace Prize was awarded to an American (John Raleigh Mott and Emily Greene Balch) in 1946, which is the year Hugo died.""]"
2025-11-09T03:47:42.031250,"How old was Russian vodka tycoon Yuri Shefler when Serene, the yacht he commissioned, was delivered to him?",[]
2025-11-09T03:48:00.852182,Who won the World Series the same year that Andy Roddick won his only Grand Slam title in 2003?,"[""In 2003, the Florida Marlins won the World Series."", ""The 2003 World Series was won by the Florida Marlins, who defeated the New York Yankees four games to two.""]"
2025-11-09T03:48:13.211323,What was the name of the work written by Louis Pierre Vieillot published two years after he described the great blue turao as Musophaga cristata?,[]
2025-11-09T03:48:33.287941,What military awards were received by the General originally scheduled to lead Operation Torch before Lieutenant General Dwight D. Eisenhower was given command of the operation?,[]
2025-11-09T03:49:00.999035,"From United States Former President Bill Clinton through Former President Donald Trump, which president in this time period has published the greatest number of books as of August 1, 2024? Please exclude from that count any books you find that are authored by someone else about a particular former president.","[""As of August 1, 2024, the relevant context regarding the number of books authored by former presidents from Bill Clinton to Donald Trump includes the following notable publications: Bill Clinton released \""My Life\"" in 2004 and has published several other works. George W. Bush published \""Decision Points\"" in 2010, \""41: A Portrait of My Father\"" in 2014, and \""Portraits of Courage\"" in 2017. Barack Obama published \""Dreams from My Father\"" in 1995, \""The Audacity of Hope\"" in 2006, and \""A Promised Land\"" in 2020. Donald Trump authored \""The Art of the Deal\"" in 1987 and several other titles, including \""Crippled America\"" in 2015 and \""The Meaning of Christmas\"" in 2016. Based on this context, Barack Obama and George W. Bush have each published multiple books, but Obama has at least one more than Bush and Trump's total is fewer than both."", ""Barack Obama has published three books: \""Dreams from My Father\"" (1995), \""The Audacity of Hope\"" (2006), and \""A Promised Land\"" (2020). Bill Clinton has published several books, including \""My Life\"" (2004) and others, bringing his total to at least five. George W. Bush has published books including \""A Charge to Keep\"" (1999) and his memoir \""Decision Points\"" (2010). As of August 1, 2024, Donald Trump has published several books as well. However, based on the provided text, it appears that Bill Clinton published the greatest number of books among the mentioned presidents."", ""Bill Clinton has authored several books including \""Between Hope and History\"" (1996), \""My Life\"" (2004), \""Giving: How Each of Us Can Change the World\"" (2007), \""Back to Work\"" (2011), and \""Citizen: My Life After the White House\"" (2024). There is no mention of the number of books published by other presidents, including Donald Trump, which would allow for a comparison. However, from the context provided, Clinton has published five books as of August 1, 2024.""]"
2025-11-09T03:49:15.071710,What US president was born in the same year that the Treaty of Resht was signed?,[]
2025-11-09T03:49:27.745626,Which horse won the Kentucky Derby during the same calendar year in which John Hinckley Jr. attempted to assassinate U.S. President Ronald Reagan?,[]
2025-11-09T03:49:46.961059,Milton Friedman won the Nobel Prize for Economics in 1976. What was the name of the Nobel Peace Prize winning wife of the economist who won the Nobel Prize for Economics two years before Friedman did?,"[""Gunnar Myrdal, who won the Nobel Memorial Prize in Economic Sciences in 1974, had a wife named Alva Myrdal, who won the Nobel Peace Prize in 1982.""]"
2025-11-09T03:50:00.061278,"When Justin Trudeau was elected as Prime Minister of Canada, who was the current Prime Minister of France?",[]
2025-11-09T03:50:15.290340,This town was the original location of the tallest Christmas Tree displayed at the Rockefeller Center. This was also home to the author of a famous children's book series. What is the name of this series?,"[""The town of Killingworth, Connecticut, was home to Hugh Lofting, the author of the famous children's book series featuring the character Doctor Dolittle.""]"
2025-11-09T03:50:27.403406,"Houston, Texas had dozens of airports as of January 1, 2024. Find the three-letter IATA code of the airport in which the longest runway was exactly 7000 feet long, and rearrange those letters to match that of another airport at that time.  Here are your hints: The last letter of the re-arranged code is ""J"". The new airport was located in China.   With this information, what was the IATA code of this airport?","[""The airport with the longest runway exactly 7000 feet long is Texas Gulf Coast Regional Airport, which has the IATA code \""LJN\"". Rearranging the letters gives \""JLN\"". An airport in China with an IATA code that ends with \""J\"" and fits is \""LJN\"", which matches the hints provided.""]"
2025-11-09T03:50:47.174726,How many years earlier did Wimbledon start compared to the birthdate of the winner of the 2019 tournament.,"[""The Wimbledon Championships were founded in 1877. The winner of the 2019 tournament was Djokovic who was born on May 22, 1987. Therefore, Wimbledon started 110 years before Djokovic's birth."", ""Wimbledon was established in 1877, and the winner of the 2019 tournament, Djokovic, was born on May 22, 1987. Therefore, Wimbledon started 110 years before his birth.""]"
2025-11-09T03:51:02.260770,The starship USS Enterprise has a registry number containing the founding year of what Ivy League university?,[]
2025-11-09T03:51:18.515269,What two cities hosted the Summer Olympic Games between when the television shows featuring characters Olivia Benson and Meredith Grey started airing?,"[""The television show \""Law & Order: Special Victims Unit\"" featuring Olivia Benson started airing on September 20, 1999. The show \""Grey's Anatomy\"" featuring Meredith Grey began airing on March 27, 2005. The Olympic Games held between these dates include the Summer Olympics in Sydney, Australia in 2000, and the Summer Olympics in Athens, Greece in 2004.""]"
2025-11-09T03:51:34.812209,Who had their twenty-first number one hit on the US Billboard Hot Country Songs chart the same week Carly Rae Jepsen hit #39 on the Australia ARIA Top 50 Singles chart?,[]
2025-11-09T03:51:56.496375,What was the word that featured the least in the longest recorded quotation by the chimpanzee named after the recipient of the 2011 Sydney Peace Prize?,"[""Nim Chimpsky's longest utterance included the following signs: \""Give orange me give eat orange me eat orange give me eat orange give me you.\"" The word that featured the least in this quotation would be \""you\"", as it appears only once compared to \""orange\"" and \""eat\"", which appear multiple times. Nim Chimpsky was named as a pun on Noam Chomsky, who received the 2011 Sydney Peace Prize."", ""Nim Chimpsky, a chimpanzee who was the subject of a study in animal language acquisition at Columbia University, was named after Chomsky in reference to his view of language acquisition as a uniquely human ability.""]"
2025-11-09T03:52:09.230101,What song was #1 on Billboard's Hot 100 for the most days during the Cuban Missile Crisis?,[]
2025-11-09T03:52:25.795519,Which ancient archaeoastronomical site in the U.K. is also associated with the summer solstice during which time light illuminates a quartz-rich stone in the chamber.,"[""Bryn Celli Ddu is a prehistoric site on the Welsh island of Anglesey located near Llanddaniel Fab. The passage is roughly aligned with the Summer Solstice sunrise, such that for some weeks around the summer solstice, sunlight can find its way through to the back wall of the burial chamber.""]"
2025-11-09T03:52:37.018153,What is the price difference of an iPhone (8GB) from when it was first released compared to the price of the iPhone X when it was released?,[]
2025-11-09T03:52:50.031876,What's the star sign of the author of A Court of Thorns and Roses?,"[""Sarah J. Maas, the author of A Court of Thorns and Roses, was born on March 5, 1986, which makes her star sign Pisces.""]"
2025-11-09T03:53:08.685263,"What was the average launch mass of Apollo 11, Apollo 12, and Apollo 13 in kilograms, rounded to the nearest integer?","[""The launch mass of Apollo 11 was 49,735 kg. Mission type: Crewed lunar landing (G) Operator: NASA. The text does not provide information on the launch masses of Apollo 12 and Apollo 13; therefore, I cannot calculate the average."", ""Apollo 11 had a launch mass of 49,650 kg. Apollo 12 had a launch mass of 49,915 kg, and Apollo 13 had a launch mass of 44,069 kg. The average launch mass is (49,650 + 49,915 + 44,069) / 3 = 47,878 kg, which rounds to 47,878.""]"
2025-11-09T03:53:24.988337,What was the second starring role of the actress who won an Oscar for portraying union activist Cyrstal Lee Sutton?,"[""The actress who won an Oscar for portraying union activist Crystal Lee Sutton is Jennifer Lawrence, who won the Academy Award for Best Actress in 2013 for her role in \""Silver Linings Playbook.\"" Her second starring role was in \""The Hunger Games\"" released in 2012."", ""Sally Field won an Oscar for portraying union activist Crystal Lee Sutton in the film \""Norma Rae.\"" Her second starring role was in the film \""Stay Hungry\"" (1976) after her initial breakout role in \""Gidget\"" (1965-1966).""]"
2025-11-09T03:53:37.955582,"What is the scientific name of an amphibian that is listed as endangered by the Canadian government (as of 2024), and its only population in Canada occurs on an island which is the southernmost inhabited part of Canada?","[""The small-mouth salamander (Ambystoma texanum) is listed as endangered by the Committee on the Status of Endangered Wildlife in Canada, and its only known Canadian population is on Pelee Island, which is the southernmost inhabited part of Canada.""]"
2025-11-09T03:53:49.090894,What were the names of the parents of the first overall pick in the 2007 NHL entry draft?,"[""Patrick Kane was born to Donna and Patrick \""Tiki\"" Kane in Buffalo, New York.""]"
2025-11-09T03:54:06.350851,"Of the counties that Wisconsin Highway 34 runs through, what is the seat of the most populous county based on 2020 census data?","[""Wisconsin Highway 34 runs through the counties of Wood, Portage, and Marathon. Based on the 2020 census data, Marathon County is the most populous with a population of 138,013 and its county seat is Wausau.""]"
2025-11-09T03:54:17.295449,Emma Lazarus's most famous poem inspired the founding of an order of nursing nuns.  What disease does this order specialize in treating?,"[""The Dominican Sisters of Hawthorne specialize in caring for those suffering from terminal cancer and have no financial resources.""]"
2025-11-09T03:54:33.954639,How many times did the victor of the Immortal Game of 1851 lose a chess match to an American-born opponent?,"[""Adolf Anderssen, the victor of the Immortal Game, lost matches to Paul Morphy, an American-born opponent, in 1858.""]"
2025-11-09T03:54:50.611726,"How many years were between the publication of a book considered 'one of the seminal works of fiction of the 20th century', and the Japanese release of the retail version of the game ""Resident Evil: Revelations 2"" for the PS3, of which the author of the 20th century book was a great inspiration for the plot?","[""Franz Kafka's work, particularly \""The Metamorphosis,\"" is considered one of the seminal works of fiction of the 20th century. The novel was published in 1915. The Japanese release of \""Resident Evil: Revelations 2\"" for the PS3 was on February 25, 2015. The years between the publication of \""The Metamorphosis\"" and the release of the game is 100 years."", ""Franz Kafka's novella \""The Metamorphosis\"" (1915) is considered 'one of the seminal works of fiction of the 20th century'. The retail version of \""Resident Evil: Revelations 2\"" for the PS3 was released in Japan on March 18, 2015. The difference in years between the publication of \""The Metamorphosis\"" and the Japanese release of \""Resident Evil: Revelations 2\"" is 100 years.""]"
2025-11-09T03:55:06.500753,The actress who played Aunt Rose in A Brooklyn State of Mind (1997) also starred in a mafia movie where she sang a popular Sicilian song. How many years later did her version of the song occur after the earliest recording?,"[""The actress who played Aunt Rose in A Brooklyn State of Mind (1997) is Morgana King, who had her debut and breakout role in film as Mama Corleone in The Godfather (1972) where she sang the Sicilian song \""C'\u00e8 la luna mezzo mare\"". The song was recorded in 1927, which is 45 years before her performance in The Godfather.""]"
2025-11-09T03:55:34.248914,"Put in chronological order the Major League Baseball seasons in which Barry Bonds, Tony Gwynn, and Benny Kauff hit for a .370 batting average.","[""Barry Bonds hit a .370 batting average in the 2002 season. Tony Gwynn hit .370 in the 1994 season. Benny Kauff does not have relevant context in the provided text."", ""Tony Gwynn hit .370 in the 1987 season and .394 in the 1994 season. Benny Kauff hit .370 in the 1914 season. Barry Bonds had a career-high of .370 in the 2002 season.""]"
2025-11-09T03:56:01.651955,What famous film maker once provided editorial assistance for a 90s documentary on Mongolian-Tuvan throat singing before directing a series of superhero movies?,"[""Christopher Nolan, a renowned filmmaker known for his Hollywood blockbusters and superhero movies, is credited for his \""editorial assistance\"" on the documentary \""Genghis Blues,\"" which focuses on Mongolian-Tuvan throat singing.""]"
2025-11-09T03:56:33.880229,"How many of the first 8 Harry Potter films based on the original 7 books were released in years when a United States presidential election took place, and what movies were they?","[""The first 8 Harry Potter films based on the original 7 books are as follows: \""Harry Potter and the Sorcerer's Stone\"" (2001), \""Harry Potter and the Chamber of Secrets\"" (2002), \""Harry Potter and the Prisoner of Azkaban\"" (2004), \""Harry Potter and the Goblet of Fire\"" (2005), \""Harry Potter and the Order of the Phoenix\"" (2007), \""Harry Potter and the Half-Blood Prince\"" (2009), \""Harry Potter and the Deathly Hallows \u2013 Part 1\"" (2010), and \""Harry Potter and the Deathly Hallows \u2013 Part 2\"" (2011). The years when a U.S. presidential election took place are 2004 (Prisoner of Azkaban), 2008 (Half-Blood Prince), and 2012 (Deathly Hallows \u2013 Part 2). Therefore, 3 movies were released during election years: \""Harry Potter and the Prisoner of Azkaban,\"" \""Harry Potter and the Half-Blood Prince,\"" and \""Harry Potter and the Deathly Hallows \u2013 Part 2.\""""]"
2025-11-09T03:56:45.985879,In which year did the 4th Sheriff of Yorkshire to be part of the House of Plantagenet die?,[]
2025-11-09T03:57:04.711761,How many more medals did France win in the 2008 Summer Olympics than in the 2004 Summer Olympics?,"[""In the 2004 Summer Olympics, France won 11 medals, while in the 2008 Summer Olympics, France won 33 medals. Therefore, France won 22 more medals in the 2008 Summer Olympics than in the 2004 Summer Olympics.""]"
2025-11-09T03:57:16.221488,"How many colours are on the flag of the country whose capital is the southernmost by latitude out of all landlocked countries, as of 2024? What are the names of these colours?","[""The country whose capital is the southernmost by latitude out of all landlocked countries as of 2024 is Paraguay, and its capital is Asunci\u00f3n. The flag of Lesotho, which is also mentioned, features three colours: blue, white, and green.""]"
2025-11-09T03:57:31.653635,"This 90s rock musical depiction of La bohème, had this music, lyrics and story written by a talent who passed the day before their Off-Broadway preview performance. Aside from Broadway, what was the name of his Netflix success?","[""The name of his Netflix success is \""Tick, Tick... Boom!\"", which is a 90s rock musical created by Jonathan Larson, who passed away the day before his Off-Broadway preview performance of \""Rent.\"""", ""The name of his Netflix success is \""Tick, Tick... Boom!\"" which is a musical by Jonathan Larson that tells the story of an aspiring composer named Jon, who lives in New York City in 1990.""]"
2025-11-09T03:57:44.845689,"What German-born Author had books published in 1995, 1999, & 2005 detailing their studies and activism with what Tang's animal mascot of the time?",[]
2025-11-09T03:58:00.871734,This author won the Popular Fiction Book of the Year award in 2009 at the Irish Book Awards. What is their astrological sign?,"[""The author who won the Popular Fiction Book of the Year award in 2009 at the Irish Book Awards is Marian Keyes. Marian Keyes was born on September 10, 1963, making her astrological sign Virgo.""]"
2025-11-09T03:58:12.936749,What is the name of the 2nd track on the album by Corinne Bailey Rae that came out 10 years before her album The Heart Speaks in Whispers?,"[""Corinne Bailey Rae's second studio album, The Sea, was released in January 2010. The album peaked at number five on the UK Albums Chart and was later certified gold by the BPI. The album was promoted by three singles: \""I'd Do It All Again\"", \""Paris Nights/New York Mornings\"" and \""Closer\"".""]"
2025-11-09T03:58:27.761034,Which of the following albums came out on a date closest to the date that Nancy Kerrigan was assaulted? What about which album was closest to the date of Harding's plea deal? Awake by Dream Theater Inside Out by Fates Warning Promised Land by Queensryche Dreamspace by Stratovarius,"[""The album \""Dreamspace\"" by Stratovarius was released on February 9, 1994, which is closest to the date of Nancy Kerrigan's assault on January 6, 1994. The plea deal for Tonya Harding was made on March 16, 1994, but the article does not provide specific release dates for the other albums mentioned, so I cannot determine which one is closest to that date.""]"
2025-11-09T03:58:48.960742,Which U.S. National Park was the first to be established after the Portland Trail Blazers won their only playoff series with LaMarcus Aldridge on the team?,[]
2025-11-09T03:59:11.942141,"As of August 3rd, 2024, which Moose Jaw Warrior with a retired number was born on May 29, 1967?","[""Mike Keane, born on May 29, 1967, is a Canadian former professional ice hockey winger. He played for the Moose Jaw Warriors in the Western Hockey League (WHL) before having a successful NHL career, winning three Stanley Cups.""]"
2025-11-09T03:59:32.385298,"As of July 2024, which protagonist of a 'shonen jump' series shares a name with a station on a West Japan Railway Company regional line?",[]
2025-11-09T03:59:58.867763,"What's the fifth song on the fifth album of the pop singer who was parodied in the fifth song on ""Weird Al"" Yankovic's fifth album?","[""The fifth song on the fifth album of the pop singer who was parodied in the fifth song on \""Weird Al\"" Yankovic's fifth album is from Tiffany's debut album, released in 1987, which includes the song \""I Think We're Alone Now.\"" Tiffany's fifth studio album is \""The Color of Silence,\"" released on November 7, 2000. The track listing for \""The Color of Silence\"" includes the song \""Piss U Off\"" as the fifth track."", ""Yankovic's fifth album, \""Bad Hair Day,\"" features the song \""Amish Paradise,\"" which parodies \""Gangsta's Paradise\"" by Coolio. Coolio's fifth song on his fifth album, \""The Album,\"" is \""The Weather.\""""]"
2025-11-09T04:00:11.340561,I'm thinking of a painting. It was done by the same man who painted The Anti-Slavery Society Convention in the 1840's. The painting is about an election. Can you tell me the name of it?,"[""The painting you are thinking of is likely \""The Mock Election,\"" which was painted by Benjamin Robert Haydon, the same artist who painted \""The Anti-Slavery Society Convention\"" in the 1840s.""]"
2025-11-09T04:00:25.580559,In what year was the former South Korean prime minister who is from the same clan as the oldest member of the band BTS born?,[]
2025-11-09T04:00:45.314810,What is the birth year of the American President who once pet the cat who was buried at the Hagia Sofia in 2020?,"[""Barack Obama was born on August 4, 1961. He is the American President who once pet the cat Gli, which was buried at the Hagia Sophia in 2020.""]"
2025-11-09T04:01:10.845425,"There was a popular movie that came out in 2016 starring Emma Stone and Ryan Gosling, tell me where the director of this movie was born.","[""The popular movie that came out in 2016 starring Emma Stone and Ryan Gosling is \""La La Land,\"" which was directed by Damien Chazelle. The text does not explicitly mention where Damien Chazelle was born."", ""The movie that came out in 2016 starring Emma Stone and Ryan Gosling is \""La La Land\"". The director of \""La La Land\"" is Damien Chazelle, who was born in Providence, Rhode Island."", ""Damien Sayre Chazelle was born on January 19, 1985, in Providence, Rhode Island, U.S. He directed the film \""La La Land\"" (2016), which starred Emma Stone and Ryan Gosling."", ""La La Land is a 2016 American musical romantic comedy-drama film written and directed by Damien Chazelle. He was born in Providence, Rhode Island.""]"
2025-11-09T04:01:24.296268,By what amount was the budget of Peter Jackson's King Kong higher than the budget of John Guillermin's version of King Kong?,[]
2025-11-09T04:01:41.968325,"What was the age difference at their deaths (in years) between Edgar Allan Poe and his rival, Rufus Wilmot Griswold, multiplied by 100?","[""Edgar Allan Poe died on October 7, 1849, at the age of 40. Rufus Wilmot Griswold died on August 27, 1857, at the age of 42. The age difference at their deaths was 2 years. When multiplied by 100, the answer is 200.""]"
2025-11-09T04:01:54.326162,How old was the vice president to the fifth US president when he died?,"[""The vice president to the fifth US president, James Monroe, was Daniel D. Tompkins. Tompkins was born on June 21, 1774, and he died on June 11, 1825, making him 50 years old at the time of his death.""]"
2025-11-09T04:02:19.849245,Who was the manager for the MLB World Series winning team the year that another team broke the record for the longest consecutive winning streak in a regular season? Base your answer on the following:  -- The team who broke the record did so in the 2010s,"[""The manager for the MLB World Series winning team in 2017 was A. J. Hinch, the Houston Astros' manager, who won the championship that year. The team that broke the record for the longest consecutive winning streak in a regular season in the 2010s was the 2017 Cleveland Indians, who had a 22-game winning streak."", ""The 2017 Cleveland Indians broke the record for the longest consecutive winning streak in the American League with 22 wins. The manager of the Indians during the 2017 season was Terry Francona, and the previous World Series winning team in 2016 was the Chicago Cubs, managed by Joe Maddon."", ""The Houston Astros, managed by A. J. Hinch, won the World Series in 2017, which is the same year that the Chicago Cubs broke the record for the longest consecutive winning streak in a regular season, achieving 22 wins.""]"
2025-11-09T04:02:34.341549,What award was won in 2003 by the Swiss architecture firm that designed Roche Tower?,"[""Herzog & de Meuron, the firm that designed Roche Tower, won the Stirling Prize in 2003.""]"
2025-11-09T04:03:02.315632,How many New Zealanders have won Australian Idol during seasons 1 to 8?,"[""From seasons 1 to 8 of Australian Idol, the New Zealanders who won are Stan Walker (season 7) and Royston Sagigi-Baira (season 8)."", ""Stan Walker won Australian Idol in season 7 (2009). He is a New Zealander."", ""Stan Walker, who is of New Zealand descent, won the seventh season of Australian Idol in 2009. Additionally, Casey Donovan, the winner of the third season, is of M\u0101ori descent, making her recognition relevant. So, in total, two winners of Australian Idol (Casey Donovan and Stan Walker) can be identified as having New Zealand connections.""]"
2025-11-09T04:03:29.135018,Who was the mayor of France's 25th President's hometown when they were first elected President?,"[""Emmanuel Macron, the 25th President of France, is from Amiens. The mayor of Amiens when he was first elected President in 2017 was Brigitte Four\u00e9, who served in that position from 2014 onwards.""]"
2025-11-09T04:03:44.878334,"Of the Jason Statham movies that came out the year Dennis Hopper died, which could he have lived to see the premiere of?","[""Dennis Hopper died on May 29, 2010. In 2010, Jason Statham appeared in the film \""13\"" (which is noted to have a link but does not provide additional context due to a 404 error) and was also in the ensemble action film \""The Expendables,\"" which premiered in August 2010. Therefore, he could have seen the premiere of \""The Expendables\"" before Hopper's death.""]"
2025-11-09T04:03:59.630501,Whose memoir was co-written with the author of Pill Head: The Secret Life of a Painkiller Addict and published post-humously 2 years after her death?,"[""Edith Windsor's memoir, A Wild and Precious Life, was co-written with Joshua Lyon and published posthumously in October 2019, two years after her death in September 2017.""]"
2025-11-09T04:04:12.689336,"What day of the year do John of Lancaster (Duke of Bedford), Fritz Koenig (German Sculptor), Edith Windsor (LGBT Activist), and Ulf Merbold (German Physicist and Astronaut) all have in common?","[""John of Lancaster, Duke of Bedford was born on 20 June 1389. Fritz Koenig was born on 20 June 1924. Edith Windsor was born on 20 June 1929. Ulf Merbold was born on 20 June 1941.""]"
2025-11-09T04:04:27.297301,"In 2024's version of the world, which country was the birthplace of the Emperor who reigned from the year 363 to 364 over the Empire that the Goths played a major part in collapsing?",[]
2025-11-09T04:04:41.801451,"Who was Prime Minister in Australia at the same time that Norman Gunston released ""Salute to ABBA""?","[""In 1976, the single \""Salute to ABBA\""/\""Hors D'oeuvre\"" by Norman Gunston was released, and during this time, the Prime Minister of Australia was Malcolm Fraser, who held office from November 11, 1975, to March 11, 1983.""]"
2025-11-09T04:04:57.050489,Which one was longer and by how much? James Cameron's film Titanic (1997) or the actual sinking of the Titanic in 1912?,[]
2025-11-09T04:05:13.082895,"I'm thinking of the  screenplay, co-wrote by the same author as Lonesome Dove, that won an Oscar for Best Adapted Screenplay 20 years after Lonesome Dove won the Pulitzer Prize. What was the name of the screenplay?","[""The screenplay you are referring to is for \""Brokeback Mountain,\"" which was co-written by Larry McMurtry, the same author as \""Lonesome Dove.\"" \""Lonesome Dove\"" won the Pulitzer Prize in 1986, and \""Brokeback Mountain\"" won the Oscar for Best Adapted Screenplay in 2006.""]"
2025-11-09T04:05:37.851952,What was the founding name of the company that ran the coal mining camp in the city where baseball great Willie Mays was born?,"[""The company that ran the coal mining camp in Westfield, Alabama, where baseball great Willie Mays was born, was originally founded as the Sewanee Furnace Company in 1852.""]"
2025-11-09T04:05:53.570721,"Which original Saturday Night Live cast member's daughter, tied with Hannah Waddingham for the Best Supporting Actress in a Streaming Series, Comedy award at the 1st Hollywood Critics Association TV Awards in 2021?","[""Hannah Einbinder is the daughter of original Saturday Night Live cast member Laraine Newman. At the 1st Hollywood Critics Association TV Awards in 2021, she tied with Hannah Waddingham for the Best Supporting Actress in a Streaming Series, Comedy award.""]"
